"","A","D","F","H","N","S","fileName","numResponses","agreement","emoVote","meanEmoResp","meanAngerResp","meanDisgustResp","meanFearResp","meanHappyResp","meanNeutralResp","meanSadResp","medianEmoResp","meanEmoRespNorm","meanAngerRespNorm","meanDisgustRespNorm","meanFearRespNorm","meanHappyRespNorm","meanNeutralRespNorm","meanSadRespNorm","medianEmoRespNorm"
"305516",0,2,0,0,6,1,"1068_MTI_NEU_XX",9,0.666666666666667,"N",63.8888888888889,-1,26.5,-1,-1,82.3333333333333,28,69,56.492160909075,-1,18.9199689199689,-1,-1,74.6681441967411,22.5806451612903,66.6666666666667
"305517",0,0,0,10,0,0,"1068_MTI_HAP_XX",10,1,"H",71,-1,-1,-1,71,-1,-1,73.5,69.3633496936861,-1,-1,-1,69.3633496936861,-1,-1,73.9574979951884
"305518",0,3,0,3,0,3,"1068_MTI_SAD_XX",9,0.333333333333333,"D:H:S",34.8888888888889,-1,38,-1,31,-1,35.6666666666667,33,27.09562581055,-1,31.6821006708647,-1,21.6942509211292,-1,27.9105258396561,21.2765957446809
"305519",7,4,0,0,0,0,"1068_MTI_ANG_XX",11,0.636363636363636,"A",58.8181818181818,43,86.5,-1,-1,-1,-1,50,50.930100762262,32.0087596384623,84.0424477289113,-1,-1,-1,-1,44
"305520",0,0,9,0,1,0,"1068_MTI_FEA_XX",10,0.9,"F",59.8,-1,-1,61.2222222222222,-1,47,-1,61,56.8651808788553,-1,-1,59.1431302694352,-1,36.3636363636364,-1,59.6379803112099
"305521",0,5,1,0,4,0,"1068_MTI_DIS_XX",10,0.5,"D",48.9,-1,38,66,-1,58.25,-1,45.5,41.7274734781036,-1,31.0262455130452,70,-1,48.0358768039524,-1,42.3403052572075
"305522",1,1,1,0,7,0,"1068_IWL_NEU_XX",10,0.7,"N",72.9,28,85,79,-1,76.7142857142857,-1,80,64.0350939486608,7.46268656716418,84.8484848484849,76.9230769230769,-1,67.3023844496974,-1,70.8479020979021
"305523",0,0,0,8,1,0,"1068_IWL_HAP_XX",9,0.888888888888889,"H",73.5555555555556,-1,-1,-1,70.5,98,-1,74,71.6285719576116,-1,-1,-1,68.394643452313,97.5,-1,73.3333333333333
"305524",1,2,0,1,4,0,"1068_IWL_SAD_XX",8,0.5,"N",58.25,24,63,-1,7,77.25,-1,62,50.2853803159514,18.2795698924731,56.6134316134316,-1,0,67.6941523520687,-1,42.4150943396226
"305525",7,2,0,0,1,0,"1068_IWL_ANG_XX",10,0.7,"A",64,62.4285714285714,81.5,-1,-1,40,-1,64,59.1601457230483,57.4454730232953,78.4494382022472,-1,-1,32.5842696629214,-1,57.8206078576723
"305526",5,2,3,0,0,0,"1068_IWL_FEA_XX",10,0.5,"A",58,66.6,55.5,45.3333333333333,-1,-1,-1,58,47.9863237584336,61.2125333504087,29.6108522882982,38.1929554185652,-1,-1,-1,42.0534114964989
"305527",1,7,0,0,1,1,"1068_IWL_DIS_XX",10,0.7,"D",39.6,9,46.7142857142857,-1,-1,23,37,41.5,33.3866922511309,4.22535211267606,40.0459469983279,-1,-1,8.64197530864197,40.6779661016949,40.3389830508475
"305528",0,0,1,0,7,0,"1068_ITH_NEU_XX",8,0.875,"N",69,-1,-1,69,-1,69,-1,67,63.3366747470366,-1,-1,65.7142857142857,-1,62.9970160374296,-1,65.3571428571429
"305529",0,0,0,9,1,0,"1068_ITH_HAP_XX",10,0.9,"H",82.2,-1,-1,-1,85.1111111111111,56,-1,85,79.9210417103851,-1,-1,-1,83.8785132928329,44.3037974683544,-1,83.398247322298
"305530",0,1,1,0,5,3,"1068_ITH_SAD_XX",10,0.5,"N",64.9,-1,65,77,-1,68.4,55,64.5,58.7786224636416,-1,43.5483870967742,83.7837837837838,-1,62.9274612008252,48.6055825839108,57.9481535827831
"305531",6,4,0,0,0,0,"1068_ITH_ANG_XX",10,0.6,"A",73,65.6666666666667,84,-1,-1,-1,-1,76,70.9731772015718,66.0520732283965,78.3548331613347,-1,-1,-1,-1,72.2861842105263
"305532",0,0,8,0,1,1,"1068_ITH_FEA_XX",10,0.8,"F",53.4,-1,-1,52,-1,88,30,56,46.5029094208174,-1,-1,47.7602727456859,-1,81.5384615384615,1.40845070422535,48.9035087719298
"305533",0,8,0,0,2,0,"1068_ITH_DIS_XX",10,0.8,"D",73.7,-1,75.375,-1,-1,67,-1,72.5,71.9413679956153,-1,73.5033165775912,-1,-1,65.6935736677116,-1,71.780303030303
"305534",1,0,0,0,9,0,"1068_DFA_NEU_XX",10,0.9,"N",77.1,9,-1,-1,-1,84.6666666666667,-1,88,75.4825559269854,3.19148936170213,-1,-1,-1,83.5148966564613,-1,86.3363363363363
"305535",0,0,0,8,2,0,"1068_DFA_HAP_XX",10,0.8,"H",54.1,-1,-1,-1,56.375,45,-1,54.5,51.5673718885477,-1,-1,-1,52.5356311979705,47.6943346508564,-1,51.6666666666667
"305536",1,0,0,0,8,0,"1068_DFA_SAD_XX",9,0.888888888888889,"N",58.7777777777778,32,-1,-1,-1,62.125,-1,66,47.0975956363849,0,-1,-1,-1,52.984795090933,-1,52.5423728813559
"305537",7,1,0,0,1,0,"1068_DFA_ANG_XX",9,0.777777777777778,"A",76.2222222222222,72,82,-1,-1,100,-1,70,72.0244876855156,67.0671984528058,78.75,-1,-1,100,-1,78.75
"305538",1,0,2,2,4,0,"1068_DFA_FEA_XX",9,0.444444444444444,"N",45.6666666666667,6,-1,20.5,41.5,70.25,-1,40,39.551274715539,5.31914893617021,-1,5.33333333333333,32.8575388026608,68.5651448079232,-1,30.4878048780488
"305539",0,2,1,1,5,0,"1068_DFA_DIS_XX",9,0.555555555555556,"N",55.8888888888889,-1,24,72,60,64.6,-1,60,49.1934832699283,-1,6.27413127413127,69.7674418604651,58.8235294117647,60.3204231217724,-1,58.8235294117647
"305540",0,0,2,0,8,0,"1068_ITS_NEU_XX",10,0.8,"N",65.5,-1,-1,39,-1,72.125,-1,68.5,62.3207910204211,-1,-1,26.8640350877193,-1,71.1849800035965,-1,66.0407587798001
"305541",0,0,0,9,0,0,"1068_ITS_HAP_XX",9,1,"H",64.2222222222222,-1,-1,-1,64.2222222222222,-1,-1,66,61.0235610587943,-1,-1,-1,61.0235610587943,-1,-1,54.2857142857143
"305542",0,0,3,0,5,1,"1068_ITS_SAD_XX",9,0.555555555555556,"N",51.4444444444444,-1,-1,51.6666666666667,-1,59.4,11,56,43.1676775788566,-1,-1,46.6666666666667,-1,47.6610033154113,10.2040816326531,40
"305543",2,5,0,1,2,0,"1068_ITS_ANG_XX",10,0.5,"D",44.8,58,53.4,-1,30,17.5,-1,46.5,37.0296784771836,54.0433403805497,46.8665576985943,-1,5.40540540540541,11.2359550561798,-1,41.9258373205742
"305544",1,2,0,1,5,1,"1068_ITS_FEA_XX",10,0.5,"N",55.5,23,54.5,-1,13,80,10,55,52.6200668688676,12.5,53.9185393258427,-1,12.0481927710843,77.912015623394,4.25531914893617,51.6062801932367
"305545",0,4,0,1,5,0,"1068_ITS_DIS_XX",10,0.5,"N",67.1,-1,64.75,-1,77,67,-1,76.5,63.5805579015453,-1,62.4570282658518,-1,66.6666666666667,63.8621598570759,-1,69.6969696969697
"305546",0,0,1,0,7,1,"1068_TSI_NEU_XX",9,0.777777777777778,"N",76.1111111111111,-1,-1,54,-1,85.1428571428571,35,91,72.8945359064137,-1,-1,50.9090909090909,-1,83.3507121800972,21.6867469879518,89.0243902439024
"305547",0,0,0,7,3,0,"1068_TSI_HAP_XX",10,0.7,"H",62.6,-1,-1,-1,51.1428571428571,89.3333333333333,-1,71,59.9737883264997,-1,-1,-1,47.1212519108396,89.96303996304,-1,75.8082497212932
"305548",1,0,0,1,7,1,"1068_TSI_SAD_XX",10,0.7,"N",76.5,88,-1,-1,27,88.4285714285714,31,88.5,75.1599486235169,90.3225806451613,-1,-1,20.6521739130435,86.7559140490902,33.3333333333333,88.1992650061249
"305549",3,5,1,0,0,0,"1068_TSI_ANG_XX",9,0.555555555555556,"D",65,70.6666666666667,58.6,80,-1,-1,-1,69,61.4468604223511,64.510101010101,55.8456565752241,80.2631578947368,-1,-1,-1,63.4615384615385
"305550",2,1,2,0,4,0,"1068_TSI_FEA_XX",9,0.444444444444444,"N",57,21,66,66,-1,68.25,-1,54,49.5843049873551,3.39635854341737,58.0246913580247,62.5,-1,64.1103341103341,-1,53.5353535353535
"305551",0,5,0,2,2,1,"1068_TSI_DIS_XX",10,0.5,"D",58.7,-1,60.6,-1,39.5,68,69,62,57.4774558527521,-1,59.8713723103967,-1,27.850133809099,73.8372093023256,72.0430107526882,52.6225377920293
"305552",1,0,0,0,8,0,"1068_WSI_NEU_XX",9,0.888888888888889,"N",81.4444444444444,87,-1,-1,-1,80.75,-1,86,81.8050665843064,85.3932584269663,-1,-1,-1,81.3565426039739,-1,85.0746268656716
"305553",0,0,0,10,0,0,"1068_WSI_HAP_XX",10,1,"H",58.3,-1,-1,-1,58.3,-1,-1,60.5,45.8884069266743,-1,-1,-1,45.8884069266743,-1,-1,46.372061482821
"305554",0,5,1,0,1,3,"1068_WSI_SAD_XX",10,0.5,"D",47.1,-1,48.8,57,-1,57,37.6666666666667,53,39.3073114481136,-1,43.3159400727866,42.1052631578947,-1,75.8064516129032,19.5272331154684,40.7709414381023
"305555",10,0,0,0,0,0,"1068_WSI_ANG_XX",10,1,"A",71.7,71.7,-1,-1,-1,-1,-1,74.5,70.9948536905509,70.9948536905509,-1,-1,-1,-1,-1,69.8238543066129
"305556",3,2,3,0,0,2,"1068_WSI_FEA_XX",10,0.3,"A:F",48.8,24.6666666666667,49,56.3333333333333,-1,-1,73.5,50,38.1712509187006,15.3568917018284,40.9349593495935,46.3809554235086,-1,-1,57.3145245559039,37.1527777777778
"305557",6,3,1,0,0,0,"1068_WSI_DIS_XX",10,0.6,"A",59.5,52.1666666666667,63.3333333333333,92,-1,-1,-1,60,55.9859642259094,49.7661693327446,57.2174122174122,89.6103896103896,-1,-1,-1,67.5324675324675
"305558",0,0,0,0,10,0,"1069_IEO_NEU_XX",10,1,"N",83.4,-1,-1,-1,-1,83.4,-1,89.5,79.5399730299582,-1,-1,-1,-1,79.5399730299582,-1,81.40625
"305559",0,0,0,9,1,0,"1069_IEO_HAP_LO",10,0.9,"H",50.9,-1,-1,-1,51.3333333333333,47,-1,53.5,43.2274184992759,-1,-1,-1,43.6187002933131,39.7058823529412,-1,44.2431850789096
"305560",0,0,0,9,0,0,"1069_IEO_HAP_MD",9,1,"H",71,-1,-1,-1,71,-1,-1,81,67.1569514142529,-1,-1,-1,67.1569514142529,-1,-1,77.027027027027
"305561",0,0,0,10,0,0,"1069_IEO_HAP_HI",10,1,"H",77.3,-1,-1,-1,77.3,-1,-1,79.5,81.1930031758852,-1,-1,-1,81.1930031758852,-1,-1,83.077485380117
"305562",0,1,2,0,3,4,"1069_IEO_SAD_LO",10,0.4,"S",71.9,-1,89,29,-1,89,76.25,83.5,70.5677486987725,-1,86.4197530864197,26.8939393939394,-1,87.6094276094276,75.6603930712858,81.4141414141414
"305563",0,2,0,0,1,7,"1069_IEO_SAD_MD",10,0.7,"S",57.7,-1,39.5,-1,-1,80,59.7142857142857,62,54.0909674962338,-1,28.8439955106622,-1,-1,80.3030303030303,57.559807662569,56.559903511123
"305564",0,0,3,0,0,8,"1069_IEO_SAD_HI",11,0.727272727272727,"S",58,-1,-1,57,-1,-1,58.375,58,51.5416992248647,-1,-1,54.1245791245791,-1,-1,50.5731192624717,55.5555555555556
"305565",2,3,1,0,2,1,"1069_IEO_ANG_LO",9,0.333333333333333,"D",57.2222222222222,50,61,29,-1,76.5,50,59,48.8510004282277,40.2320675105485,53.7106504527568,6.66666666666667,-1,75.1098901098901,41.1764705882353,53.9325842696629
"305566",5,4,0,0,0,0,"1069_IEO_ANG_MD",9,0.555555555555556,"A",64.8888888888889,63.4,66.75,-1,-1,-1,-1,67,63.759262380952,60.7422834193919,67.5304860829021,-1,-1,-1,-1,64.2857142857143
"305567",9,1,0,0,0,0,"1069_IEO_ANG_HI",10,0.9,"A",83.8,87.4444444444444,51,-1,-1,-1,-1,88,89.1902078564145,91.9573738087146,64.2857142857143,-1,-1,-1,-1,94.3577163247101
"305568",0,0,2,0,2,5,"1069_IEO_FEA_LO",9,0.555555555555556,"S",52.5555555555556,-1,-1,40,-1,65,52.6,50,45.8985719223992,-1,-1,34.8097412480974,-1,48.291394843119,49.3769750238319,42.5287356321839
"305569",0,1,4,0,3,2,"1069_IEO_FEA_MD",10,0.4,"F",47.1,-1,95,45.75,-1,44,30.5,45.5,41.4423739960687,-1,90.7407407407407,35.9647852386665,-1,41.6002756329174,27.5115156832639,42.3469387755102
"305570",0,0,9,0,0,0,"1069_IEO_FEA_HI",9,1,"F",76.1111111111111,-1,-1,76.1111111111111,-1,-1,-1,83,75.2499814999815,-1,-1,75.2499814999815,-1,-1,-1,80.6818181818182
"305571",0,9,1,0,0,0,"1069_IEO_DIS_LO",10,0.9,"D",71.4,-1,70.2222222222222,82,-1,-1,-1,75,70.4416081009852,-1,70.0558930590657,73.9130434782609,-1,-1,-1,72.8151075977163
"305572",0,8,1,0,1,0,"1069_IEO_DIS_MD",10,0.8,"D",51.6,-1,60.625,29,-1,2,-1,56.5,44.4795648099835,-1,52.9047002355318,20.5479452054795,-1,1.01010101010101,-1,54.7348484848485
"305573",0,6,3,0,0,0,"1069_IEO_DIS_HI",9,0.666666666666667,"D",60,-1,57.6666666666667,64.6666666666667,-1,-1,-1,63,56.462469701782,-1,55.6248089093093,58.1377912867275,-1,-1,-1,54.2857142857143
"305574",1,4,1,0,4,0,"1069_TIE_NEU_XX",10,0.4,"D:N",57.5,28,48,49,-1,76.5,-1,58,58.0956735347082,19.6969696969697,49.5026117573191,44.4444444444444,-1,79.7012185440978,-1,61.1855396065922
"305575",0,0,0,9,0,0,"1069_TIE_HAP_XX",9,1,"H",65.3333333333333,-1,-1,-1,65.3333333333333,-1,-1,65,66.3104192313282,-1,-1,-1,66.3104192313282,-1,-1,70.8860759493671
"305576",0,0,0,0,0,10,"1069_TIE_SAD_XX",10,1,"S",59.5,-1,-1,-1,-1,-1,59.5,60.5,54.2243589426071,-1,-1,-1,-1,-1,54.2243589426071,52.4677747625509
"305577",9,0,0,0,0,0,"1069_TIE_ANG_XX",9,1,"A",73.6666666666667,73.6666666666667,-1,-1,-1,-1,-1,69,70.1648120526287,70.1648120526287,-1,-1,-1,-1,-1,82.3529411764706
"305578",0,1,10,0,0,0,"1069_TIE_FEA_XX",11,0.909090909090909,"F",53.4545454545455,-1,48,54,-1,-1,-1,61,49.2279085958307,-1,44.4444444444444,49.7062550109693,-1,-1,-1,54.1176470588235
"305579",0,8,0,0,1,0,"1069_TIE_DIS_XX",9,0.888888888888889,"D",65.7777777777778,-1,61.5,-1,-1,100,-1,73,60.1482421948601,-1,55.1667724692176,-1,-1,100,-1,68.5714285714286
"305580",2,0,0,0,7,0,"1069_IOM_NEU_XX",9,0.777777777777778,"N",58.3333333333333,27.5,-1,-1,-1,67.1428571428571,-1,50,55.6027054840568,19.8329448329448,-1,-1,-1,65.8226370986603,-1,46.2365591397849
"305581",0,0,0,9,1,0,"1069_IOM_HAP_XX",10,0.9,"H",71,-1,-1,-1,70,80,-1,75.5,67.9492294683591,-1,-1,-1,69.2769216315102,56,-1,70.2935694315005
"305582",0,0,3,0,2,4,"1069_IOM_SAD_XX",9,0.444444444444444,"S",59.3333333333333,-1,-1,38,-1,92.5,58.75,60,54.7185256085981,-1,-1,31.4972643097643,-1,88.5245901639344,55.2314393050552,55.5555555555556
"305583",9,1,0,0,0,0,"1069_IOM_ANG_XX",10,0.9,"A",64.4,65.6666666666667,53,-1,-1,-1,-1,67,63.597609313411,64.7998128173702,52.7777777777778,-1,-1,-1,-1,64.4534679543459
"305584",1,0,6,0,3,0,"1069_IOM_FEA_XX",10,0.6,"F",49.7,34,-1,49.5,-1,55.3333333333333,-1,47,39.5421600697556,29.7872340425532,-1,33.3157105641299,-1,55.2467010900746,-1,32.1775676385605
"305585",1,4,1,0,0,2,"1069_IOM_DIS_XX",8,0.5,"D",70.5,62,68.25,42,-1,-1,93.5,66.5,62.2765146051011,51.2820512820513,62.9469296135963,10.7692307692308,-1,-1,92.1865581675708,57.7120410453744
"305586",2,0,2,0,6,0,"1069_IWW_NEU_XX",10,0.6,"N",66.7,46.5,-1,50.5,-1,78.8333333333333,-1,69.5,63.3866586406727,39.1941391941392,-1,42.631160572337,-1,78.3693311456291,-1,66.0795454545455
"305587",0,0,1,8,1,0,"1069_IWW_HAP_XX",10,0.8,"H",49.9,-1,-1,7,54,60,-1,48.5,41.1789335014883,-1,-1,0,43.9736668768604,60,-1,38.8134057971015
"305588",0,0,7,0,1,2,"1069_IWW_SAD_XX",10,0.7,"F",64.9,-1,-1,73.4285714285714,-1,77,29,75,61.0130273523072,-1,-1,69.9679456266817,-1,68.75,25.8023270681499,66.5667808219178
"305589",10,0,0,0,0,0,"1069_IWW_ANG_XX",10,1,"A",79.8,79.8,-1,-1,-1,-1,-1,84.5,79.8384401761907,79.8384401761907,-1,-1,-1,-1,-1,90.5385375494071
"305590",0,0,7,1,2,0,"1069_IWW_FEA_XX",10,0.7,"F",60.7,-1,-1,67.5714285714286,32,51,-1,58.5,59.5884362288618,-1,-1,67.7538281823996,24.4444444444444,48.5815602836879,-1,57.6516076516077
"305591",0,7,0,0,1,1,"1069_IWW_DIS_XX",9,0.777777777777778,"D",71.2222222222222,-1,69.1428571428571,-1,-1,85,72,72,66.2631083367956,-1,65.8619283124642,-1,-1,71.6981132075472,63.6363636363636,65.8227848101266
"305592",0,1,0,1,8,0,"1069_TAI_NEU_XX",10,0.8,"N",57.2,-1,4,-1,48,65,-1,64.5,58.3776723178368,-1,3.03030303030303,-1,83.9285714285714,62.1022310899367,-1,66.1703394877904
"305593",0,0,0,10,0,0,"1069_TAI_HAP_XX",10,1,"H",70.7,-1,-1,-1,70.7,-1,-1,69,69.3821794297423,-1,-1,-1,69.3821794297423,-1,-1,68.7936507936508
"305594",0,0,5,0,0,5,"1069_TAI_SAD_XX",10,0.5,"F:S",46,-1,-1,33,-1,-1,59,44.5,38.2435147578749,-1,-1,21.5775097796754,-1,-1,54.9095197360743,34.2046842046842
"305595",6,2,1,0,0,0,"1069_TAI_ANG_XX",9,0.666666666666667,"A",74,66.6666666666667,86,94,-1,-1,-1,83,73.7961462777535,66.2917391232918,87.1035447761194,92.2077922077922,-1,-1,-1,83.5820895522388
"305596",0,0,7,0,1,0,"1069_TAI_FEA_XX",8,0.875,"F",44.125,-1,-1,49.7142857142857,-1,5,-1,40.5,42.4145437561298,-1,-1,47.8965637155192,-1,4.04040404040404,-1,39.1133557800224
"305597",0,9,0,0,0,0,"1069_TAI_DIS_XX",9,1,"D",73.4444444444444,-1,73.4444444444444,-1,-1,-1,-1,74,68.4787800350671,-1,68.4787800350671,-1,-1,-1,-1,75
"305598",0,5,0,0,4,1,"1069_MTI_NEU_XX",10,0.5,"D",58,-1,49.2,-1,-1,72.5,44,52.5,53.9109865009543,-1,45.4904600226184,-1,-1,69.2187390501997,34.7826086956522,51.7948717948718
"305599",0,0,0,10,0,0,"1069_MTI_HAP_XX",10,1,"H",83.2,-1,-1,-1,83.2,-1,-1,87.5,81.4756687860378,-1,-1,-1,81.4756687860378,-1,-1,87.4503686897334
"305600",0,0,3,0,1,6,"1069_MTI_SAD_XX",10,0.6,"S",63.5,-1,-1,71.3333333333333,-1,61,60,63.5,59.8781206727906,-1,-1,65.1821635336501,-1,58.0645161290323,57.5283666663205,59.264816204051
"305601",9,1,0,0,0,0,"1069_MTI_ANG_XX",10,0.9,"A",89.8,90.2222222222222,86,-1,-1,-1,-1,92.5,88.5232533852502,88.9064341096478,85.0746268656716,-1,-1,-1,-1,92.014714204867
"305602",0,1,6,1,0,0,"1069_MTI_FEA_XX",8,0.75,"F",41.5,-1,29,48.3333333333333,13,-1,-1,38.5,35.211821388292,-1,21.1111111111111,43.2344982344982,1.17647058823529,-1,-1,28.0880230880231
"305603",0,3,5,0,2,0,"1069_MTI_DIS_XX",10,0.5,"F",50.2,-1,61,40.2,-1,59,-1,51.5,44.7466381933608,-1,50.2822249589491,35.2607835166154,-1,60.1578947368421,-1,42.3125
"305604",0,0,0,0,9,0,"1069_IWL_NEU_XX",9,1,"N",75.7777777777778,-1,-1,-1,-1,75.7777777777778,-1,75,70.0500318136684,-1,-1,-1,-1,70.0500318136684,-1,67.1428571428571
"305605",0,0,0,10,0,0,"1069_IWL_HAP_XX",10,1,"H",82,-1,-1,-1,82,-1,-1,89.5,78.8396266283308,-1,-1,-1,78.8396266283308,-1,-1,86.5411806291976
"305606",0,1,3,0,2,2,"1069_IWL_SAD_XX",8,0.375,"F",51,-1,11,55.6666666666667,-1,53,62,43,46.0322255580076,-1,6.52173913043478,52.9431870895285,-1,49.369918699187,52.0833333333333,37.6126126126126
"305607",10,0,0,0,0,0,"1069_IWL_ANG_XX",10,1,"A",67.5,67.5,-1,-1,-1,-1,-1,73.5,66.6881256123507,66.6881256123507,-1,-1,-1,-1,-1,67.5574712643678
"305608",1,0,9,0,0,0,"1069_IWL_FEA_XX",10,0.9,"F",57.8,64,-1,57.1111111111111,-1,-1,-1,64,56.209364060586,50,-1,56.8992934006511,-1,-1,-1,63.3250311332503
"305609",1,5,0,0,0,4,"1069_IWL_DIS_XX",10,0.5,"D",48.7,63,51,-1,-1,-1,42.25,57,40.6658684929684,61.038961038961,43.019037343528,-1,-1,-1,32.6311342932706,51.1862835959221
"305610",0,2,1,0,5,1,"1069_ITH_NEU_XX",9,0.555555555555556,"N",67.6666666666667,-1,49,62,-1,79.4,52,69,60.999968769183,-1,38.5836385836386,71.830985915493,-1,75.5175325472857,22.4137931034483,52.5423728813559
"305611",0,0,0,9,0,0,"1069_ITH_HAP_XX",9,1,"H",63,-1,-1,-1,63,-1,-1,54,61.2593392394759,-1,-1,-1,61.2593392394759,-1,-1,51.219512195122
"305612",0,0,8,0,2,0,"1069_ITH_SAD_XX",10,0.8,"F",52.2,-1,-1,52.875,-1,49.5,-1,55,43.4124090051913,-1,-1,44.686262890476,-1,38.3169934640523,-1,45.3846153846154
"305613",9,1,0,0,0,0,"1069_ITH_ANG_XX",10,0.9,"A",75.3,74,87,-1,-1,-1,-1,82.5,74.7466206914029,73.3124317695971,87.6543209876543,-1,-1,-1,-1,80.7519640852974
"305614",1,0,4,0,2,1,"1069_ITH_FEA_XX",8,0.5,"F",36.125,88,-1,28.25,-1,40,8,29,31.5419578357599,86.3636363636364,-1,23.3963855080846,-1,34.4490560985406,3.48837209302326,24.327655759749
"305615",0,7,1,0,0,1,"1069_ITH_DIS_XX",9,0.777777777777778,"D",57.7777777777778,-1,63.2857142857143,43,-1,-1,34,58,52.831629578555,-1,62.7902528955026,21.9178082191781,-1,-1,14.0350877192982,49.4623655913978
"305616",1,1,1,0,7,0,"1069_DFA_NEU_XX",10,0.7,"N",58.1,26,54,75,-1,60.8571428571429,-1,57,50.2981254051308,0,47.7611940298507,57.1428571428571,-1,56.8681718397999,-1,50.8036739380023
"305617",0,0,0,11,0,0,"1069_DFA_HAP_XX",11,1,"H",68.8181818181818,-1,-1,-1,68.8181818181818,-1,-1,75,66.0331901849058,-1,-1,-1,66.0331901849058,-1,-1,68.75
"305618",0,0,2,0,0,8,"1069_DFA_SAD_XX",10,0.8,"S",56.4,-1,-1,34,-1,-1,62,56,54.5308714554904,-1,-1,19.5175438596491,-1,-1,63.2842033544507,59.115179252479
"305619",9,1,0,0,0,0,"1069_DFA_ANG_XX",10,0.9,"A",78.4,82.2222222222222,44,-1,-1,-1,-1,86.5,70.1353311258937,73.8345784439755,36.8421052631579,-1,-1,-1,-1,81.2440645773979
"305620",0,0,5,0,4,1,"1069_DFA_FEA_XX",10,0.5,"F",54.1,-1,-1,39.2,-1,72.75,54,53.5,48.3863597809614,-1,-1,32.3521531527149,-1,68.3034857892877,48.8888888888889,46.6666666666667
"305621",1,7,0,0,1,1,"1069_DFA_DIS_XX",10,0.7,"D",62.9,40,61.8571428571429,-1,-1,95,61,59.5,65.1911454093595,31.0344827586207,67.0372585312589,-1,-1,94.949494949495,56.6666666666667,67.4152715394038
"305622",2,0,0,0,8,0,"1069_ITS_NEU_XX",10,0.8,"N",50.6,16.5,-1,-1,-1,59.125,-1,46.5,42.960403639481,11.7977528089888,-1,-1,-1,50.751066347104,-1,33.2401730977281
"305623",0,0,0,10,0,0,"1069_ITS_HAP_XX",10,1,"H",72.8,-1,-1,-1,72.8,-1,-1,77,65.4781474641972,-1,-1,-1,65.4781474641972,-1,-1,63.3907463694698
"305624",0,0,3,0,0,5,"1069_ITS_SAD_XX",8,0.625,"S",55.375,-1,-1,29.3333333333333,-1,-1,71,60,51.1565657993977,-1,-1,23.7051971326165,-1,-1,67.6273869994665,51.0369911778362
"305625",4,4,0,0,1,0,"1069_ITS_ANG_XX",9,0.444444444444444,"A:D",69.8888888888889,79.75,66,-1,-1,46,-1,70,69.9742037922624,77.9302325581395,60.6520768516438,-1,-1,75.4385964912281,-1,75.4385964912281
"305626",0,0,6,1,3,0,"1069_ITS_FEA_XX",10,0.6,"F",46.1,-1,-1,46,36,49.6666666666667,-1,42.5,37.7276484178732,-1,-1,36.6360334762277,33.3333333333333,41.3756499960107,-1,35.5232558139535
"305627",0,4,3,0,1,1,"1069_ITS_DIS_XX",9,0.444444444444444,"D",73.6666666666667,-1,87.75,64.3333333333333,-1,55,64,77,72.2433220159024,-1,88.0516165506537,56.7682868373119,-1,58.9285714285714,68.75,76.3157894736842
"305628",1,2,0,0,7,0,"1069_TSI_NEU_XX",10,0.7,"N",56.4,18,46,-1,-1,64.8571428571429,-1,56,53.043210506908,16.3265306122449,42.8682342502218,-1,-1,61.1955865651988,-1,54.4785360484315
"305629",0,0,0,9,1,0,"1069_TSI_HAP_XX",10,0.9,"H",75.3,-1,-1,-1,75.4444444444444,74,-1,77,71.6433770538859,-1,-1,-1,74.7148633932066,44,-1,80.8455882352941
"305630",0,1,8,0,0,1,"1069_TSI_SAD_XX",10,0.8,"F",65.5,-1,89,62.625,-1,-1,65,67.5,62.1859876936082,-1,75,60.416308146422,-1,-1,63.5294117647059,66.1802902979373
"305631",8,0,1,0,0,0,"1069_TSI_ANG_XX",9,0.888888888888889,"A",84.5555555555556,84.375,-1,86,-1,-1,-1,86,84.4409949271952,82.9534363662653,-1,96.3414634146341,-1,-1,-1,90.7692307692308
"305632",1,0,10,0,0,0,"1069_TSI_FEA_XX",11,0.909090909090909,"F",58,2,-1,63.6,-1,-1,-1,58,55.5382257042596,1.01010101010101,-1,60.9910381736755,-1,-1,-1,62.2222222222222
"305633",0,8,1,0,1,1,"1069_TSI_DIS_XX",11,0.727272727272727,"D",66.5454545454545,-1,68,55,-1,59,74,64,61.0034859969251,-1,64.3342910502974,42.0289855072464,-1,48.1012658227848,66.2337662337662,63.8297872340426
"305634",1,2,0,1,6,0,"1069_WSI_NEU_XX",10,0.6,"N",53.9,3,14.5,-1,97,68.3333333333333,-1,59.5,37.8418175454389,0,10.0294072125058,-1,40,53.0598935048962,-1,33.8888888888889
"305635",0,0,0,10,0,0,"1069_WSI_HAP_XX",10,1,"H",75,-1,-1,-1,75,-1,-1,75.5,71.5429375486596,-1,-1,-1,71.5429375486596,-1,-1,73.2251521298174
"305636",0,1,3,0,0,4,"1069_WSI_SAD_XX",8,0.5,"S",63.875,-1,65,65,-1,-1,62.75,60.5,59.370139434894,-1,46.1538461538462,64.7176013006435,-1,-1,58.6636163558439,51.4837222702391
"305637",10,0,0,0,0,0,"1069_WSI_ANG_XX",10,1,"A",75.8,75.8,-1,-1,-1,-1,-1,80,77.501629557908,77.501629557908,-1,-1,-1,-1,-1,79.7752808988764
